        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.),             |S[2][1]| (dB),        arg(S[2][1]) (deg.),             |S[3][1]| (dB),        arg(S[3][1]) (deg.),             |S[4][1]| (dB),        arg(S[4][1]) (deg.),             |S[1][2]| (dB),        arg(S[1][2]) (deg.),             |S[2][2]| (dB),        arg(S[2][2]) (deg.),             |S[3][2]| (dB),        arg(S[3][2]) (deg.),             |S[4][2]| (dB),        arg(S[4][2]) (deg.),             |S[1][3]| (dB),        arg(S[1][3]) (deg.),             |S[2][3]| (dB),        arg(S[2][3]) (deg.),             |S[3][3]| (dB),        arg(S[3][3]) (deg.),             |S[4][3]| (dB),        arg(S[4][3]) (deg.),             |S[1][4]| (dB),        arg(S[1][4]) (deg.),             |S[2][4]| (dB),        arg(S[2][4]) (deg.),             |S[3][4]| (dB),        arg(S[3][4]) (deg.),             |S[4][4]| (dB),        arg(S[4][4]) (deg.)
 2.00000000e+02,        -9.083338967940e+00,        -1.255578782581e+02,        -5.826057374806e+00,        -1.300405891291e+02,        -3.900774214427e+00,        +1.271339055302e+02,        -1.077682993532e+01,        -8.097940046490e+01,        -5.826057374806e+00,        -1.300405891291e+02,        -9.039628097063e+00,        -1.255820382213e+02,        -1.079308850283e+01,        -8.095202484950e+01,        -3.908228997617e+00,        +1.270563022195e+02,        -3.900774214427e+00,        +1.271339055302e+02,        -1.079308850283e+01,        -8.095202484950e+01,        -9.070576067107e+00,        -1.253628269964e+02,        -5.826275292933e+00,        -1.299992112087e+02,        -1.077682993532e+01,        -8.097940046490e+01,        -3.908228997618e+00,        +1.270563022195e+02,        -5.826275292933e+00,        -1.299992112087e+02,        -9.050951102933e+00,        -1.255402257596e+02
 2.01600000e+02,        -8.777020023613e+00,        -1.273862036884e+02,        -5.933945284127e+00,        -1.311472402075e+02,        -3.961680147527e+00,        +1.250524053316e+02,        -1.054958073086e+01,        -8.235925880813e+01,        -5.933945284127e+00,        -1.311472402075e+02,        -8.735504931802e+00,        -1.274054327498e+02,        -1.056537657564e+01,        -8.232915709774e+01,        -3.969394820725e+00,        +1.249761384330e+02,        -3.961680147527e+00,        +1.250524053316e+02,        -1.056537657564e+01,        -8.232915709774e+01,        -8.764883444365e+00,        -1.271950305167e+02,        -5.934164583811e+00,        -1.311058471764e+02,        -1.054958073086e+01,        -8.235925880813e+01,        -3.969394820725e+00,        +1.249761384330e+02,        -5.934164583811e+00,        -1.311058471764e+02,        -8.746391351770e+00,        -1.273694621013e+02
 2.03200000e+02,        -8.491292569123e+00,        -1.291730596598e+02,        -6.041689267601e+00,        -1.322048523996e+02,        -4.024149149073e+00,        +1.229888800063e+02,        -1.033804216840e+01,        -8.377308158548e+01,        -6.041689267601e+00,        -1.322048523996e+02,        -8.451793369923e+00,        -1.291875884750e+02,        -1.035340295806e+01,        -8.374048835839e+01,        -4.032108792250e+00,        +1.229139879216e+02,        -4.024149149073e+00,        +1.229888800063e+02,        -1.035340295806e+01,        -8.374048835839e+01,        -8.479723698986e+00,        -1.289853607376e+02,        -6.041909604393e+00,        -1.321634379982e+02,        -1.033804216840e+01,        -8.377308158548e+01,        -4.032108792250e+00,        +1.229139879216e+02,        -6.041909604393e+00,        -1.321634379982e+02,        -8.462275585030e+00,        -1.291569857776e+02
 2.04800000e+02,        -8.224649642049e+00,        -1.309206799650e+02,        -6.148730239830e+00,        -1.332144440232e+02,        -4.088025583201e+00,        +1.209437907343e+02,        -1.014117499529e+01,        -8.521261444865e+01,        -6.148730239830e+00,        -1.332144440232e+02,        -8.187005502339e+00,        -1.309307047864e+02,        -1.015612623581e+01,        -8.517772850928e+01,        -4.096215475951e+00,        +1.208703043149e+02,        -4.088025583201e+00,        +1.209437907343e+02,        -1.015612623581e+01,        -8.517772850928e+01,        -8.213597226439e+00,        -1.307360969076e+02,        -6.148951151668e+00,        -1.331730037054e+02,        -1.014117499529e+01,        -8.521261444865e+01,        -4.096215475951e+00,        +1.208703043149e+02,        -6.148951151668e+00,        -1.331730037054e+02,        -8.197112734268e+00,        -1.309050531943e+02
 2.06400000e+02,        -7.975737902557e+00,        -1.326308868370e+02,        -6.254534245404e+00,        -1.341773328959e+02,        -4.153148795659e+00,        +1.189175151849e+02,        -9.957977802436e+00,        -8.667086622967e+01,        -6.254534245404e+00,        -1.341773328959e+02,        -7.939804331561e+00,        -1.326365777473e+02,        -9.972542893496e+00,        -8.663385686778e+01,        -4.161554499269e+00,        +1.188454581247e+02,        -4.153148795659e+00,        +1.189175151849e+02,        -9.972542893496e+00,        -8.663385686778e+01,        -7.965156811863e+00,        -1.324491004378e+02,        -6.254755193241e+00,        -1.341358638972e+02,        -9.957977802436e+00,        -8.667086622967e+01,        -4.161554499269e+00,        +1.188454581247e+02,        -6.254755193241e+00,        -1.341358638972e+02,        -7.949562964486e+00,        -1.326155082636e+02
 2.08000000e+02,        -7.743335069600e+00,        -1.343051867790e+02,        -6.358596574189e+00,        -1.350951135129e+02,        -4.219354714026e+00,        +1.169103450993e+02,        -9.787492432603e+00,        -8.814192790101e+01,        -6.358596574189e+00,        -1.350951135129e+02,        -7.708981697458e+00,        -1.343066939316e+02,        -9.801692772361e+00,        -8.810293997840e+01,        -4.227962148916e+00,        +1.168397343513e+02,        -4.219354714026e+00,        +1.169103450993e+02,        -9.801692772361e+00,        -8.810293997840e+01,        -7.733185311935e+00,        -1.341259117567e+02,        -6.358816984204e+00,        -1.350536148758e+02,        -9.787492432603e+00,        -8.814192790101e+01,        -4.227962148916e+00,        +1.168397343513e+02,        -6.358816984204e+00,        -1.350536148758e+02,        -7.718415568451e+00,        -1.342898780351e+02
 2.09600000e+02,        -7.526331682721e+00,        -1.359448449002e+02,        -6.460445391230e+00,        -1.359696313049e+02,        -4.286477419611e+00,        +1.149224855567e+02,        -9.628807080847e+00,        -8.962081986924e+01,        -6.460445391230e+00,        -1.359696313049e+02,        -7.493440429362e+00,        -1.359423032800e+02,        -9.642662197582e+00,        -8.957997795235e+01,        -4.295272938376e+00,        +1.148533317838e+02,        -4.286477419611e+00,        +1.149224855567e+02,        -9.642662197582e+00,        -8.957997795235e+01,        -7.516577606026e+00,        -1.357678254927e+02,        -6.460664697245e+00,        -1.359281038595e+02,        -9.628807080847e+00,        -8.962081986924e+01,        -4.295272938376e+00,        +1.148533317838e+02,        -6.460664697245e+00,        -1.359281038595e+02,        -7.502571089327e+00,        -1.359294469418e+02
 2.11200000e+02,        -7.323716263400e+00,        -1.375509426268e+02,        -6.559644823112e+00,        -1.368029544825e+02,        -4.354350652171e+00,        +1.129540557538e+02,        -9.481057788261e+00,        -9.110336263492e+01,        -6.559644823112e+00,        -1.368029544825e+02,        -7.292179821503e+00,        -1.375444756895e+02,        -9.494585483361e+00,        -9.106077435236e+01,        -4.363321107339e+00,        +1.128863638255e+02,        -4.354350652171e+00,        +1.129540557538e+02,        -9.494585483361e+00,        -9.106077435236e+01,        -7.314325905655e+00,        -1.373759488843e+02,        -6.559862507689e+00,        -1.367614007814e+02,        -9.481057788261e+00,        -9.110336263492e+01,        -4.363321107339e+00,        +1.128863638255e+02,        -6.559862507689e+00,        -1.367614007814e+02,        -7.301026769220e+00,        -1.375353144772e+02
 2.12800000e+02,        -7.134563157618e+00,        -1.391244224378e+02,        -6.655797456616e+00,        -1.375973440287e+02,        -4.422809217024e+00,        +1.110050911081e+02,        -9.343428815927e+00,        -9.258606674466e+01,        -6.655797456616e+00,        -1.375973440287e+02,        -7.104283729828e+00,        -1.391141448810e+02,        -9.356645308113e+00,        -9.254182551642e+01,        -4.431942021515e+00,        +1.109388606496e+02,        -4.422809217024e+00,        +1.110050911081e+02,        -9.356645308113e+00,        -9.254182551642e+01,        -7.125507714561e+00,        -1.389512470951e+02,        -6.656013089345e+00,        -1.375557682392e+02,        -9.343428815927e+00,        -9.258606674466e+01,        -4.431942021515e+00,        +1.109388606496e+02,        -6.656013089345e+00,        -1.375557682392e+02,        -7.112864621717e+00,        -1.391084399155e+02
 2.14400000e+02,        -6.958022500017e+00,        -1.406661224076e+02,        -6.748546220976e+00,        -1.383552224430e+02,        -4.491690272142e+00,        +1.090755464766e+02,        -9.215152238575e+00,        -9.406603872117e+01,        -6.748546220976e+00,        -1.383552224430e+02,        -6.928910742197e+00,        -1.406521422511e+02,        -9.228072302782e+00,        -9.402022598050e+01,        -4.500973449569e+00,        +1.090107724721e+02,        -4.491690272142e+00,        +1.090755464766e+02,        -9.228072302782e+00,        -9.402022598051e+01,        -6.949275887207e+00,        -1.404945782333e+02,        -6.748759492630e+00,        -1.383136302023e+02,        -9.215152238575e+00,        -9.406603872117e+01,        -4.500973449569e+00,        +1.090107724721e+02,        -6.748759492630e+00,        -1.383136302023e+02,        -6.937241580207e+00,        -1.406496768407e+02
 2.16000000e+02,        -6.793311862125e+00,        -1.421768027046e+02,        -6.837575641310e+00,        -1.390791418583e+02,        -4.560834480112e+00,        +1.071653002832e+02,        -9.095506995655e+00,        -9.554090028739e+01,        -6.837575641310e+00,        -1.390791418583e+02,        -6.765285992784e+00,        -1.421592228103e+02,        -9.108144092622e+00,        -9.549358729459e+01,        -4.570256701704e+00,        +1.071019737259e+02,        -4.560834480112e+00,        +1.071653002832e+02,        -9.108144092622e+00,        -9.549358729459e+01,        -6.784850353498e+00,        -1.420067202421e+02,        -6.837786392907e+00,        -1.390375400998e+02,        -9.095506995655e+00,        -9.554090028739e+01,        -4.570256701704e+00,        +1.071019737259e+02,        -6.837786392907e+00,        -1.390375400998e+02,        -6.773381292506e+00,        -1.421597996224e+02
 2.17600000e+02,        -6.639709241638e+00,        -1.436571657241e+02,        -6.922612467268e+00,        -1.397717521493e+02,        -4.630087016267e+00,        +1.052741593540e+02,        -8.983817567433e+00,        -9.700871871393e+01,        -6.922612467268e+00,        -1.397717521493e+02,        -6.612694284011e+00,        -1.436360848569e+02,        -8.996183961895e+00,        -9.695996804422e+01,        -4.639637621494e+00,        +1.052122679235e+02,        -4.630087016267e+00,        +1.052741593540e+02,        -8.996183961895e+00,        -9.695996804422e+01,        -6.631511170334e+00,        -1.434883913532e+02,        -6.922820713506e+00,        -1.397301489093e+02,        -8.983817567433e+00,        -9.700871871393e+01,        -4.639637621494e+00,        +1.052122679235e+02,        -6.922820713506e+00,        -1.397301489093e+02,        -6.620567224738e+00,        -1.436395235228e+02
 2.19200000e+02,        -6.496547123099e+00,        -1.451078711818e+02,        -7.003425696798e+00,        -1.404357696272e+02,        -4.699298429701e+00,        +1.034018642688e+02,        -8.879452395379e+00,        -9.846794653373e+01,        -7.003425696798e+00,        -1.404357696272e+02,        -6.470474251585e+00,        -1.450833846978e+02,        -8.891559262166e+00,        -9.841781330642e+01,        -4.708967428638e+00,        +1.033413930118e+02,        -4.699298429701e+00,        +1.034018642688e+02,        -8.891559262166e+00,        -9.841781330642e+01,        -6.488592633010e+00,        -1.449402654390e+02,        -7.003631643785e+00,        -1.403941738409e+02,        -8.879452395379e+00,        -9.846794653373e+01,        -4.708967428638e+00,        +1.033413930118e+02,        -7.003631643785e+00,        -1.403941738409e+02,        -6.478136809800e+00,        -1.450895197664e+02
 2.20800000e+02,        -6.363207397573e+00,        -1.465295472213e+02,        -7.079826029456e+00,        -1.410739468717e+02,        -4.768325358381e+00,        +1.015480950576e+02,        -8.781822132852e+00,        -9.991736919831e+01,        -7.079826029456e+00,        -1.410739468717e+02,        -6.338013365050e+00,        -1.465017474623e+02,        -8.793679651203e+00,        -9.986590210194e+01,        -4.778103415371e+00,        +1.014890270377e+02,        -4.768325358381e+00,        +1.015480950576e+02,        -8.793679651203e+00,        -9.986590210194e+01,        -6.355478235977e+00,        -1.463629833319e+02,        -7.080030087085e+00,        -1.410323681667e+02,        -8.781822132852e+00,        -9.991736919831e+01,        -4.778103415371e+00,        +1.014890270377e+02,        -7.080030087085e+00,        -1.410323681667e+02,        -6.345476432586e+00,        -1.465104266405e+02
 2.22400000e+02,        -6.239116973671e+00,        -1.479227983798e+02,        -7.151664796304e+00,        -1.416890441900e+02,        -4.837031103241e+00,        +9.971247708213e+01,        -8.690377789167e+00,        -1.013560595132e+02,        -7.151664796304e+00,        -1.416890441900e+02,        -6.214743600873e+00,        -1.478917748514e+02,        -8.701995226230e+00,        -1.013033016701e+02,        -4.846909503208e+00,        +9.965479396796e+01,        -4.837031103241e+00,        +9.971247708213e+01,        -8.701995226230e+00,        -1.013033016701e+02,        -6.231596316875e+00,        -1.477571609621e+02,        -7.151867585888e+00,        -1.416474926840e+02,        -8.690377789167e+00,        -1.013560595132e+02,        -4.846909503208e+00,        +9.965479396796e+01,        -7.151867585888e+00,        -1.416474926840e+02,        -6.222017088925e+00,        -1.479028574812e+02
 2.24000000e+02,        -6.123743947531e+00,        -1.492882110932e+02,        -7.218832423534e+00,        -1.422838031190e+02,        -4.905286069045e+00,        +9.789458696874e+01,        -8.604608814159e+00,        -1.027833378971e+02,        -7.218832423534e+00,        -1.422838031190e+02,        -6.100137660272e+00,        -1.492540504985e+02,        -8.615994599060e+00,        -1.027293276011e+02,        -4.915256669511e+00,        +9.783826953119e+01,        -4.905286069045e+00,        +9.789458696874e+01,        -8.615994599060e+00,        -1.027293276011e+02,        -6.116416252739e+00,        -1.491233950059e+02,        -7.219034781474e+00,        -1.422422892257e+02,        -8.604608814159e+00,        -1.027833378971e+02,        -4.915256669511e+00,        +9.783826953119e+01,        -7.219034781474e+00,        -1.422422892257e+02,        -6.107230590399e+00,        -1.492674062341e+02
 2.25600000e+02,        -6.016594227149e+00,        -1.506263572909e+02,        -7.281256494418e+00,        -1.428609223068e+02,        -4.972968082094e+00,        +9.609395847251e+01,        -8.524041159116e+00,        -1.041987376719e+02,        -7.281256494418e+00,        -1.428609223068e+02,        -5.993705631476e+00,        -1.505891434863e+02,        -8.535202949109e+00,        -1.041435090245e+02,        -4.983023255249e+00,        +9.603898697156e+01,        -4.972968082094e+00,        +9.609395847252e+01,        -8.535202949109e+00,        -1.041435090245e+02,        -6.009445104998e+00,        -1.504622666012e+02,        -7.281459472649e+00,        -1.428194565506e+02,        -8.524041159116e+00,        -1.041987376719e+02,        -4.983023255249e+00,        +9.603898697156e+01,        -7.281459472649e+00,        -1.428194565506e+02,        -6.000626214810e+00,        -1.506046511405e+02
 2.27200000e+02,        -5.917208528577e+00,        -1.519377965258e+02,        -7.338899478877e+00,        -1.434230360190e+02,        -5.039962596457e+00,        +9.431008817738e+01,        -8.448235341743e+00,        -1.056019747200e+02,        -7.338899478877e+00,        -1.434230360190e+02,        -5.894992017715e+00,        -1.518976104556e+02,        -8.459180081897e+00,        -1.055455581834e+02,        -5.050095166289e+00,        +9.425644262964e+01,        -5.039962596457e+00,        +9.431008817738e+01,        -8.459180081897e+00,        -1.055455581834e+02,        -5.910224631902e+00,        -1.517743435842e+02,        -7.339104342709e+00,        -1.433816288610e+02,        -8.448235341743e+00,        -1.056019747200e+02,        -5.050095166289e+00,        +9.425644262964e+01,        -7.339104342709e+00,        -1.433816288610e+02,        -5.901747723612e+00,        -1.519151569931e+02
 2.28800000e+02,        -5.825159679062e+00,        -1.532230770007e+02,        -7.391756202028e+00,        -1.439726954362e+02,        -5.106162801445e+00,        +9.254244095504e+01,        -8.376784536563e+00,        -1.069929209452e+02,        -7.391756202028e+00,        -1.439726954362e+02,        -5.803573068930e+00,        -1.531799966544e+02,        -8.387518514219e+00,        -1.069353438257e+02,        -5.116365980854e+00,        +9.249010128468e+01,        -5.106162801445e+00,        +9.254244095504e+01,        -8.387518514219e+00,        -1.069353438257e+02,        -5.818328604477e+00,        -1.530601816119e+02,        -7.391964425821e+00,        -1.439313571083e+02,        -8.376784536563e+00,        -1.069929209452e+02,        -5.116365980854e+00,        +9.249010128468e+01,        -7.391964425821e+00,        -1.439313571083e+02,        -5.810170684361e+00,        -1.531994763124e+02
 2.30400000e+02,        -5.740050176132e+00,        -1.544827357846e+02,        -7.439851122787e+00,        -1.445123528214e+02,        -5.171469643424e+00,        +9.079045512602e+01,        -8.309312707251e+00,        -1.083715810560e+02,        -7.439851122787e+00,        -1.445123528214e+02,        -5.719054368239e+00,        -1.544368362040e+02,        -8.319841602217e+00,        -1.083128679257e+02,        -5.181736975614e+00,        +9.073940121094e+01,        -5.171469643424e+00,        +9.079045512602e+01,        -8.319841602217e+00,        -1.083128679257e+02,        -5.733360375947e+00,        -1.543203244646e+02,        -7.440064383698e+00,        -1.444710931693e+02,        -8.309312707251e+00,        -1.083715810560e+02,        -5.181736975614e+00,        +9.073940121094e+01,        -7.440064383698e+00,        -1.444710931693e+02,        -5.725500049186e+00,        -1.544581497244e+02
 2.32000000e+02,        -5.661509962643e+00,        -1.557172984475e+02,        -7.483235491243e+00,        -1.450443485623e+02,        -5.235791774991e+00,        +8.905354728410e+01,        -8.245472793326e+00,        -1.097380722565e+02,        -7.483235491243e+00,        -1.450443485623e+02,        -5.641068634249e+00,        -1.556686518014e+02,        -8.255801724464e+00,        -1.096782453215e+02,        -5.246117082327e+00,        +8.900375891625e+01,        -5.235791774991e+00,        +8.905354728410e+01,        -8.255801724464e+00,        -1.096782453215e+02,        -5.654950665372e+00,        -1.555553037637e+02,        -7.483455661143e+00,        -1.450031768961e+02,        -8.245472793326e+00,        -1.097380722565e+02,        -5.246117082327e+00,        +8.900375891625e+01,        -7.483455661143e+00,        -1.450031768961e+02,        -5.647367950315e+00,        -1.556917057601e+02
 2.33600000e+02,        -5.589194386353e+00,        -1.569272783021e+02,        -7.521984449333e+00,        -1.455709010231e+02,        -5.299045443915e+00,        +8.733111676137e+01,        -8.184944960342e+00,        -1.110926064843e+02,        -7.521984449333e+00,        -1.455709010231e+02,        -5.569273708118e+00,        -1.568759540299e+02,        -8.195078528953e+00,        -1.110316859037e+02,        -5.309422786216e+00,        +8.728257354311e+01,        -5.299045443915e+00,        +8.733111676137e+01,        -8.195078528953e+00,        -1.110316859037e+02,        -5.582755524647e+00,        -1.567656382883e+02,        -7.522213584929e+00,        -1.455298259756e+02,        -8.184944960342e+00,        -1.110926064843e+02,        -5.309422786216e+00,        +8.728257354311e+01,        -7.522213584929e+00,        -1.455298259756e+02,        -5.575431681427e+00,        -1.569006602509e+02
 2.35200000e+02,        -5.522782319200e+00,        -1.581131753926e+02,        -7.556194133779e+00,        -1.460940990835e+02,        -5.361154333365e+00,        +8.562254972470e+01,        -8.127434919949e+00,        -1.124354748836e+02,        -7.556194133779e+00,        -1.460940990835e+02,        -5.503350700350e+00,        -1.580592404116e+02,        -8.137377250156e+00,        -1.123734790440e+02,        -5.371577976438e+00,        +8.557523092353e+01,        -5.361154333365e+00,        +8.562254972470e+01,        -8.137377250155e+00,        -1.123734790440e+02,        -5.516454464447e+00,        -1.579518330343e+02,        -7.556434464940e+00,        -1.460531284766e+02,        -8.127434919949e+00,        -1.124354748836e+02,        -5.371577976438e+00,        +8.557523092353e+01,        -7.556434464940e+00,        -1.460531284766e+02,        -5.509371839680e+00,        -1.580855154549e+02
 2.36800000e+02,        -5.461974416457e+00,        -1.592754753411e+02,        -7.585978833516e+00,        -1.466158971888e+02,        -5.422049363807e+00,        +8.392722290543e+01,        -8.072672324001e+00,        -1.137670342409e+02,        -7.585978833516e+00,        -1.466158971888e+02,        -5.443002277033e+00,        -1.592189943073e+02,        -8.082427100214e+00,        -1.137039799907e+02,        -5.432513758029e+00,        +8.388110728690e+01,        -5.422049363807e+00,        +8.392722290543e+01,        -8.082427100214e+00,        -1.137039799907e+02,        -5.455748719548e+00,        -1.591143781250e+02,        -7.586232749871e+00,        -1.465750379096e+02,        -8.072672324001e+00,        -1.137670342409e+02,        -5.432513758029e+00,        +8.388110728690e+01,        -7.586232749871e+00,        -1.465750379096e+02,        -5.448890607961e+00,        -1.592467590207e+02
 2.38400000e+02,        -5.406491499746e+00,        -1.604146481351e+02,        -7.611468246341e+00,        -1.471381127005e+02,        -5.481668465736e+00,        +8.224450697190e+01,        -8.020409235124e+00,        -1.150876951441e+02,        -7.611468246341e+00,        -1.471381127005e+02,        -5.387951068937e+00,        -1.603556837435e+02,        -8.029979736606e+00,        -1.150235979913e+02,        -5.492168233821e+00,        +8.219957262737e+01,        -5.481668465736e+00,        +8.224450697190e+01,        -8.029979736606e+00,        -1.150235979913e+02,        -5.400359637650e+00,        -1.602537476559e+02,        -7.611738282261e+00,        -1.470973705879e+02,        -8.020409235124e+00,        -1.150876951441e+02,        -5.492168233821e+00,        +8.219957262737e+01,        -7.611738282261e+00,        -1.470973705879e+02,        -5.393710160617e+00,        -1.603848628692e+02
 2.40000000e+02,        -5.356073050683e+00,        -1.615311469153e+02,        -7.632804871624e+00,        -1.476624253060e+02,        -5.539956331175e+00,        +8.057376956096e+01,        -7.970418674782e+00,        -1.163979116577e+02,        -7.632804871624e+00,        -1.476624253060e+02,        -5.337938189766e+00,        -1.614697602262e+02,        -7.979807807307e+00,        -1.163327859367e+02,        -5.550486263827e+00,        +8.052999374234e+01,        -5.539956331175e+00,        +8.057376956096e+01,        -7.979807807307e+00,        -1.163327859367e+02,        -5.350027178554e+00,        -1.613703985349e+02,        -7.633093689785e+00,        -1.476218050498e+02,        -7.970418674782e+00,        -1.163979116577e+02,        -5.550486263827e+00,        +8.052999374234e+01,        -7.633093689785e+00,        -1.476218050498e+02,        -5.343571178828e+00,        -1.615002820551e+02
